system,code,display,priority,evidence
http://hl7.org/fhir/sid/icd-10-cm,N76.2,Acute vulvitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N76.3,Subacute and chronic vulvitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N76.4,Abscess of vulva,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N76.5,Ulceration of vagina,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N76.6,Ulceration of vulva,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N76.81,Mucositis (ulcerative) of vagina and vulva,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N76.89,Other specified inflammation of vagina and vulva,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N98.0,Infection associated with artificial insemination,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O03.0,Genital tract and pelvic infection following incomplete spontaneous abortion,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O03.30,Unspecified complication following incomplete spontaneous abortion,medium,
http://hl7.org/fhir/sid/icd-10-cm,O03.31,Shock following incomplete spontaneous abortion,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O03.37,Sepsis following incomplete spontaneous abortion,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O03.38,Urinary tract infection following incomplete spontaneous abortion,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O03.5,Genital tract and pelvic infection following complete or unspecified spontaneous abortion,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O03.81,Shock following complete or unspecified spontaneous abortion,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O03.87,Sepsis following complete or unspecified spontaneous abortion,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O03.88,Urinary tract infection following complete or unspecified spontaneous abortion,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O04.5,Genital tract and pelvic infection following (induced) termination of pregnancy,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O04.81,Shock following (induced) termination of pregnancy,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O04.87,Sepsis following (induced) termination of pregnancy,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O04.88,Urinary tract infection following (induced) termination of pregnancy,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O07.0,Genital tract and pelvic infection following failed attempted termination of pregnancy,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O07.31,Shock following failed attempted termination of pregnancy,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O07.37,Sepsis following failed attempted termination of pregnancy,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O07.38,Urinary tract infection following failed attempted termination of pregnancy,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O08.82,Sepsis following ectopic and molar pregnancy,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.00,"Infections of kidney in pregnancy, unspecified trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.01,"Infections of kidney in pregnancy, first trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.02,"Infections of kidney in pregnancy, second trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.03,"Infections of kidney in pregnancy, third trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.10,"Infections of bladder in pregnancy, unspecified trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.11,"Infections of bladder in pregnancy, first trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.12,"Infections of bladder in pregnancy, second trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.13,"Infections of bladder in pregnancy, third trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.20,"Infections of urethra in pregnancy, unspecified trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.21,"Infections of urethra in pregnancy, first trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.22,"Infections of urethra in pregnancy, second trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.23,"Infections of urethra in pregnancy, third trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.30,"Infections of other parts of urinary tract in pregnancy, unspecified trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.31,"Infections of other parts of urinary tract in pregnancy, first trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.32,"Infections of other parts of urinary tract in pregnancy, second trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.33,"Infections of other parts of urinary tract in pregnancy, third trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.40,"Unspecified infection of urinary tract in pregnancy, unspecified trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.41,"Unspecified infection of urinary tract in pregnancy, first trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.42,"Unspecified infection of urinary tract in pregnancy, second trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.43,"Unspecified infection of urinary tract in pregnancy, third trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.511,"Infections of cervix in pregnancy, first trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.512,"Infections of cervix in pregnancy, second trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.513,"Infections of cervix in pregnancy, third trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.519,"Infections of cervix in pregnancy, unspecified trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.521,"Salpingo-oophoritis in pregnancy, first trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.522,"Salpingo-oophoritis in pregnancy, second trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.523,"Salpingo-oophoritis in pregnancy, third trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.529,"Salpingo-oophoritis in pregnancy, unspecified trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.591,"Infection of other part of genital tract in pregnancy, first trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.592,"Infection of other part of genital tract in pregnancy, second trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.593,"Infection of other part of genital tract in pregnancy, third trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.599,"Infection of other part of genital tract in pregnancy, unspecified trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.90,"Unspecified genitourinary tract infection in pregnancy, unspecified trimester",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.91,"Unspecified genitourinary tract infection in pregnancy, first trimester",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.92,"Unspecified genitourinary tract infection in pregnancy, second trimester",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O23.93,"Unspecified genitourinary tract infection in pregnancy, third trimester",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1010,"Infection of amniotic sac and membranes, unspecified, first trimester, not applicable or unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1011,"Infection of amniotic sac and membranes, unspecified, first trimester, fetus 1",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1012,"Infection of amniotic sac and membranes, unspecified, first trimester, fetus 2",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1013,"Infection of amniotic sac and membranes, unspecified, first trimester, fetus 3",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1014,"Infection of amniotic sac and membranes, unspecified, first trimester, fetus 4",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1015,"Infection of amniotic sac and membranes, unspecified, first trimester, fetus 5",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1019,"Infection of amniotic sac and membranes, unspecified, first trimester, other fetus",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1020,"Infection of amniotic sac and membranes, unspecified, second trimester, not applicable or unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1021,"Infection of amniotic sac and membranes, unspecified, second trimester, fetus 1",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1022,"Infection of amniotic sac and membranes, unspecified, second trimester, fetus 2",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1023,"Infection of amniotic sac and membranes, unspecified, second trimester, fetus 3",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1024,"Infection of amniotic sac and membranes, unspecified, second trimester, fetus 4",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1025,"Infection of amniotic sac and membranes, unspecified, second trimester, fetus 5",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1029,"Infection of amniotic sac and membranes, unspecified, second trimester, other fetus",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1030,"Infection of amniotic sac and membranes, unspecified, third trimester, not applicable or unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1031,"Infection of amniotic sac and membranes, unspecified, third trimester, fetus 1",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1032,"Infection of amniotic sac and membranes, unspecified, third trimester, fetus 2",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1033,"Infection of amniotic sac and membranes, unspecified, third trimester, fetus 3",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1034,"Infection of amniotic sac and membranes, unspecified, third trimester, fetus 4",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1035,"Infection of amniotic sac and membranes, unspecified, third trimester, fetus 5",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1039,"Infection of amniotic sac and membranes, unspecified, third trimester, other fetus",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1090,"Infection of amniotic sac and membranes, unspecified, unspecified trimester, not applicable or unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1091,"Infection of amniotic sac and membranes, unspecified, unspecified trimester, fetus 1",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1092,"Infection of amniotic sac and membranes, unspecified, unspecified trimester, fetus 2",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1093,"Infection of amniotic sac and membranes, unspecified, unspecified trimester, fetus 3",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1094,"Infection of amniotic sac and membranes, unspecified, unspecified trimester, fetus 4",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1095,"Infection of amniotic sac and membranes, unspecified, unspecified trimester, fetus 5",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1099,"Infection of amniotic sac and membranes, unspecified, unspecified trimester, other fetus",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1210,"Chorioamnionitis, first trimester, not applicable or unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1211,"Chorioamnionitis, first trimester, fetus 1",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1212,"Chorioamnionitis, first trimester, fetus 2",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1213,"Chorioamnionitis, first trimester, fetus 3",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1214,"Chorioamnionitis, first trimester, fetus 4",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1215,"Chorioamnionitis, first trimester, fetus 5",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1219,"Chorioamnionitis, first trimester, other fetus",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1220,"Chorioamnionitis, second trimester, not applicable or unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1221,"Chorioamnionitis, second trimester, fetus 1",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1222,"Chorioamnionitis, second trimester, fetus 2",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1223,"Chorioamnionitis, second trimester, fetus 3",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1224,"Chorioamnionitis, second trimester, fetus 4",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1225,"Chorioamnionitis, second trimester, fetus 5",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1229,"Chorioamnionitis, second trimester, other fetus",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1230,"Chorioamnionitis, third trimester, not applicable or unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1231,"Chorioamnionitis, third trimester, fetus 1",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1232,"Chorioamnionitis, third trimester, fetus 2",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1233,"Chorioamnionitis, third trimester, fetus 3",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1234,"Chorioamnionitis, third trimester, fetus 4",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1235,"Chorioamnionitis, third trimester, fetus 5",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1239,"Chorioamnionitis, third trimester, other fetus",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1290,"Chorioamnionitis, unspecified trimester, not applicable or unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1291,"Chorioamnionitis, unspecified trimester, fetus 1",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1292,"Chorioamnionitis, unspecified trimester, fetus 2",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1293,"Chorioamnionitis, unspecified trimester, fetus 3",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1294,"Chorioamnionitis, unspecified trimester, fetus 4",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1295,"Chorioamnionitis, unspecified trimester, fetus 5",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1299,"Chorioamnionitis, unspecified trimester, other fetus",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1410,"Placentitis, first trimester, not applicable or unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1411,"Placentitis, first trimester, fetus 1",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1412,"Placentitis, first trimester, fetus 2",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1413,"Placentitis, first trimester, fetus 3",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1414,"Placentitis, first trimester, fetus 4",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1415,"Placentitis, first trimester, fetus 5",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1419,"Placentitis, first trimester, other fetus",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1420,"Placentitis, second trimester, not applicable or unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1421,"Placentitis, second trimester, fetus 1",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1422,"Placentitis, second trimester, fetus 2",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1423,"Placentitis, second trimester, fetus 3",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1424,"Placentitis, second trimester, fetus 4",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1425,"Placentitis, second trimester, fetus 5",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1429,"Placentitis, second trimester, other fetus",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1430,"Placentitis, third trimester, not applicable or unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1431,"Placentitis, third trimester, fetus 1",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1432,"Placentitis, third trimester, fetus 2",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1433,"Placentitis, third trimester, fetus 3",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1434,"Placentitis, third trimester, fetus 4",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1435,"Placentitis, third trimester, fetus 5",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1439,"Placentitis, third trimester, other fetus",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1490,"Placentitis, unspecified trimester, not applicable or unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1491,"Placentitis, unspecified trimester, fetus 1",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1492,"Placentitis, unspecified trimester, fetus 2",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1493,"Placentitis, unspecified trimester, fetus 3",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1494,"Placentitis, unspecified trimester, fetus 4",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1495,"Placentitis, unspecified trimester, fetus 5",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O41.1499,"Placentitis, unspecified trimester, other fetus",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O85,Puerperal sepsis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O86.04,Sepsis following an obstetrical procedure,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O86.11,Cervicitis following delivery,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O86.12,Endometritis following delivery,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O86.13,Vaginitis following delivery,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O86.19,Other infection of genital tract following delivery,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O86.20,"Urinary tract infection following delivery, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O86.21,Infection of kidney following delivery,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O86.22,Infection of bladder following delivery,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O86.29,Other urinary tract infection following delivery,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O86.81,Puerperal septic thrombophlebitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O86.89,Other specified puerperal infections,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O91.111,"Abscess of breast associated with pregnancy, first trimester",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O91.112,"Abscess of breast associated with pregnancy, second trimester",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O91.113,"Abscess of breast associated with pregnancy, third trimester",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O91.119,"Abscess of breast associated with pregnancy, unspecified trimester",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O91.12,Abscess of breast associated with the puerperium,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O91.13,Abscess of breast associated with lactation,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O98.011,"Tuberculosis complicating pregnancy, first trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O98.012,"Tuberculosis complicating pregnancy, second trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O98.013,"Tuberculosis complicating pregnancy, third trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O98.019,"Tuberculosis complicating pregnancy, unspecified trimester",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O98.02,Tuberculosis complicating childbirth,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,O98.03,Tuberculosis complicating the puerperium,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,P36.0,"Sepsis of newborn due to streptococcus, group B",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,P36.10,Sepsis of newborn due to unspecified streptococci,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,P36.19,Sepsis of newborn due to other streptococci,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,P36.2,Sepsis of newborn due to Staphylococcus aureus,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,P36.30,Sepsis of newborn due to unspecified staphylococci,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,P36.39,Sepsis of newborn due to other staphylococci,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,P36.4,Sepsis of newborn due to Escherichia coli,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,P36.5,Sepsis of newborn due to anaerobes,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,P36.8,Other bacterial sepsis of newborn,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,P36.9,"Bacterial sepsis of newborn, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,R65.20,Severe sepsis without septic shock,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,R65.21,Severe sepsis with septic shock,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,R78.81,Bacteremia,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T80.211A,"Bloodstream infection due to central venous catheter, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T80.211D,"Bloodstream infection due to central venous catheter, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T80.212A,"Local infection due to central venous catheter, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T80.212D,"Local infection due to central venous catheter, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T80.218A,"Other infection due to central venous catheter, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T80.218D,"Other infection due to central venous catheter, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T80.219A,"Unspecified infection due to central venous catheter, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T80.219D,"Unspecified infection due to central venous catheter, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T80.22XA,"Acute infection following transfusion, infusion, or injection of blood and blood products, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T80.22XD,"Acute infection following transfusion, infusion, or injection of blood and blood products, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T80.29XA,"Infection following other infusion, transfusion and therapeutic injection, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T80.29XD,"Infection following other infusion, transfusion and therapeutic injection, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T81.4,Infection following a procedure,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T81.40,"Infection following a procedure, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T81.40XA,"Infection following a procedure, unspecified, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T81.40XD,"Infection following a procedure, unspecified, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T81.41,"Infection following a procedure, superficial incisional surgical site",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T81.41XA,"Infection following a procedure, superficial incisional surgical site, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T81.41XD,"Infection following a procedure, superficial incisional surgical site, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T81.42,"Infection following a procedure, deep incisional surgical site",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T81.42XA,"Infection following a procedure, deep incisional surgical site, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T81.42XD,"Infection following a procedure, deep incisional surgical site, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T81.43,"Infection following a procedure, organ and space surgical site",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T81.43XA,"Infection following a procedure, organ and space surgical site, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T81.43XD,"Infection following a procedure, organ and space surgical site, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T81.44,Sepsis following a procedure,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T81.44XA,"Sepsis following a procedure, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T81.44XD,"Sepsis following a procedure, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T81.49,Other infection following a procedure,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T81.49XA,"Other infection following a procedure, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T81.49XD,"Other infection following a procedure, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T82.6XXA,"Infection and inflammatory reaction due to cardiac valve prosthesis, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T82.6XXD,"Infection and inflammatory reaction due to cardiac valve prosthesis, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T82.7XXA,"Infection and inflammatory reaction due to other cardiac and vascular devices, implants and grafts, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T82.7XXD,"Infection and inflammatory reaction due to other cardiac and vascular devices, implants and grafts, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.510A,"Infection and inflammatory reaction due to cystostomy catheter, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.510D,"Infection and inflammatory reaction due to cystostomy catheter, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.511A,"Infection and inflammatory reaction due to indwelling urethral catheter, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.511D,"Infection and inflammatory reaction due to indwelling urethral catheter, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.512A,"Infection and inflammatory reaction due to nephrostomy catheter, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.512D,"Infection and inflammatory reaction due to nephrostomy catheter, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.518A,"Infection and inflammatory reaction due to other urinary catheter, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.518D,"Infection and inflammatory reaction due to other urinary catheter, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.590A,"Infection and inflammatory reaction due to implanted urinary neurostimulation device, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.590D,"Infection and inflammatory reaction due to implanted urinary neurostimulation device, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.591A,"Infection and inflammatory reaction due to implanted urinary sphincter, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.591D,"Infection and inflammatory reaction due to implanted urinary sphincter, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.592A,"Infection and inflammatory reaction due to indwelling ureteral stent, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.592D,"Infection and inflammatory reaction due to indwelling ureteral stent, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.593A,"Infection and inflammatory reaction due to other urinary stents, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.593D,"Infection and inflammatory reaction due to other urinary stents, subsequent encounter",high,confirmed
